"name";"var_id";"name";"units";"friendly_name";"value";"ts";"name";"lat";"lng";"elev"
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 18:24:56.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 18:35:51.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 18:44:55.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 20:55:35.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 21:05:18.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 21:14:55.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 21:25:58.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 21:35:08.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 21:54:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 22:35:39.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 22:45:31.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 22:54:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 23:26:14.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 23:34:57.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 23:44:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-11 23:54:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 00:24:54.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 01:15:19.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 01:24:58.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 01:55:15.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 02:14:56.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 02:44:54.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 02:55:47.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 03:05:07.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 03:15:20.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 03:34:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 03:45:57.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 03:55:24.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 04:04:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 04:15:39.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 04:24:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 04:35:34.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 04:45:24.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 04:55:00.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 05:04:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 05:25:45.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 05:36:08.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 06:05:18.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 06:24:55.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 06:35:09.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 06:55:43.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 07:04:51.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-12 07:15:17.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;97.5;2023-03-12 07:25:20.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;72.9;2023-03-12 07:34:55.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;68.5;2023-03-12 07:45:18.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;64.6;2023-03-12 07:54:58.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;62.0;2023-03-12 08:05:05.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;54.5;2023-03-12 08:45:15.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;61.2;2023-03-12 08:55:02.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;59.8;2023-03-12 09:15:29.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;67.1;2023-03-12 09:35:38.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;63.3;2023-03-12 09:54:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;71.7;2023-03-12 10:05:21.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;52.5;2023-03-12 13:05:16.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;67.2;2023-03-12 19:25:20.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;71.2;2023-03-12 19:45:21.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;69.4;2023-03-12 19:55:21.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;85.4;2023-03-12 21:15:17.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;88.4;2023-03-12 21:46:22.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 01:27:21.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 01:35:59.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 01:45:48.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 05:55:25.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;88.8;2023-03-13 06:06:02.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;91.0;2023-03-13 06:15:43.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 07:34:56.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 08:06:09.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 08:14:58.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;92.2;2023-03-13 10:05:27.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;81.9;2023-03-13 10:15:39.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 10:46:18.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 11:35:27.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 11:55:27.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 12:05:31.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 13:36:14.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 13:46:17.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 14:05:05.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 14:55:03.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 16:07:30.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 16:36:23.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 18:36:27.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 18:46:20.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 19:36:05.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 19:55:59.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 20:15:29.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 20:25:25.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 20:55:58.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 21:15:00.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 21:25:08.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 21:45:38.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 21:55:18.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 22:05:27.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 22:14:55.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 22:24:55.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 22:34:50.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 22:44:54.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 22:54:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 23:04:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 23:14:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 23:25:01.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 23:34:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 23:44:55.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-13 23:54:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 00:04:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 00:15:03.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 00:24:55.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 00:34:54.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 00:45:04.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 00:55:08.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 01:05:00.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 01:14:54.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 01:24:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 01:35:22.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 01:44:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 01:54:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 02:04:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 02:15:00.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 02:25:17.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 02:34:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 02:44:49.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 02:54:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 03:04:56.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 03:15:04.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 03:24:56.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 03:34:59.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 03:44:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 03:54:55.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 04:04:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 04:14:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 04:34:57.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 04:44:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 04:55:20.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 05:04:54.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 05:15:01.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 05:25:04.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 05:35:01.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 05:44:56.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 05:55:04.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 06:05:02.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 06:15:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 06:35:19.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 06:44:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 06:55:21.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 07:05:18.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 07:14:57.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 07:25:21.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 07:35:02.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 07:45:02.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 07:54:55.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 08:06:26.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 08:16:01.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 08:25:31.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 08:35:52.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 08:55:08.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 09:34:55.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 09:45:19.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 09:55:16.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 10:25:35.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 10:35:53.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;100.0;2023-03-14 10:55:31.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;94.6;2023-03-14 11:24:55.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;76.0;2023-03-14 13:15:30.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;76.7;2023-03-14 13:35:49.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;78.3;2023-03-14 13:46:33.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;79.0;2023-03-14 13:55:00.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;77.9;2023-03-14 14:05:26.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;76.8;2023-03-14 14:15:25.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;75.7;2023-03-14 14:36:33.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;76.3;2023-03-14 15:16:22.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;62.5;2023-03-14 15:45:45.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;60.2;2023-03-14 16:06:12.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;56.2;2023-03-14 18:05:18.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;53.4;2023-03-14 18:25:38.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;55.4;2023-03-14 18:36:04.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
ES2 - La Teja - Montecoche;6;HUM;%RH;Humedad;56.4;2023-03-14 18:45:29.000;ES2 - La Teja - Montecoche;36.2791;-5.55912;531
